timeframe,direction,horizon_bars,conditions,discovery_samples,validation_samples,oos_samples,discovery_lift,validation_lift,oos_lift,oos_wilson95_lower,oos_pairs_n_ge5,oos_pairs_above_oos_base,oos_pair_hit_mean,oos_min_pair_hit
h4,bull,1,mtf_adx25+range_expand,11727,2417,2059,1.71061126,1.10372768,1.49643713,0.03921207,12,6,0.04683611,0.00000000
h4,bull,1,atr_expand+mtf_price200_bull+structure_breakout20_up,458,81,60,1.70819475,2.36940208,2.09602996,0.02622870,5,2,0.07714286,0.00000000
h4,bull,1,price200_cross_up+mtf_price200_bull+impulse_bull,611,147,121,1.70726283,0.65279445,0.77951528,0.00846731,10,2,0.02361111,0.00000000
h4,bull,1,mtf_adx25+mtf_volatility,11657,1838,2194,1.70539549,1.28435000,1.84859525,0.04970282,12,8,0.05584798,0.00000000
h4,bull,1,rsi_cross55_up+mtf_volatility,1025,194,186,1.70268237,2.07750152,2.87358946,0.05784765,12,8,0.09523810,0.00000000
h4,bull,1,price200_cross_up+mtf_price20_bull+structure_hh,295,75,58,1.70002867,1.02358170,2.16830686,0.02714425,7,3,0.06825397,0.00000000
h4,bull,1,price200_cross_up+mtf_trend_bull+range_expand,380,84,57,1.68929165,1.59934641,0.55158683,0.00310366,6,1,0.01851852,0.00000000
h4,bull,1,adx_up3+mtf_trend_bull+structure_breakout20_up,820,188,134,1.68800408,1.42920317,1.87704176,0.03055903,11,6,0.07066426,0.00000000
h4,bull,1,atr_expand+mtf_di_strong_bull+range_expand,1452,249,208,1.68551052,1.46446177,3.32543215,0.07089160,12,7,0.09780646,0.00000000
h4,bull,1,mtf_volatility+structure_hh,5538,1097,980,1.68437293,1.76700806,1.92492548,0.04785947,12,7,0.06009556,0.00000000
h4,bull,1,body_bull+mtf_volatility,3533,664,668,1.68068501,1.79203874,1.60026240,0.03664920,12,6,0.04735207,0.00000000
h4,bull,1,atr_expand+mtf_price200_bull+impulse_bull,955,147,150,1.68044719,1.17503001,1.67682397,0.02726954,12,6,0.04738375,0.00000000
h4,bull,1,bb_expand+mtf_trend_bull+structure_breakout20_up,1352,334,305,1.67664070,1.37907714,0.82466753,0.01334958,11,4,0.04554468,0.00000000
h4,bull,1,di_strong_bull+price200_cross_up,683,145,99,1.67414243,1.45595673,1.58790149,0.02176323,10,4,0.05462213,0.00000000
h4,bull,1,atr_expand+mtf_adx_rising+impulse_bull,828,145,105,1.67169486,1.58831643,2.39546281,0.03911065,11,4,0.06841139,0.00000000
h4,bull,1,breakout20_up+mtf_adx25,1818,335,370,1.66617771,1.20309043,1.27461282,0.02471959,12,3,0.04971205,0.00000000
h4,bull,1,mtf_adx25+structure_breakout20_up,1818,335,370,1.66617771,1.20309043,1.27461282,0.02471959,12,3,0.04971205,0.00000000
h4,bull,1,price20_cross_up+mtf_volatility,1290,245,221,1.66391953,1.95838335,2.27623163,0.04505190,11,6,0.07857612,0.00000000
h4,bull,1,atr_expand+mtf_di_strong_bull+structure_hh,736,129,83,1.66260956,2.52919897,1.51520238,0.01889862,7,3,0.05918367,0.00000000
h4,bull,1,bb_expand+mtf_trend_bull+impulse_bull,1730,418,394,1.65816669,1.19377052,1.03737524,0.01938205,12,5,0.03393410,0.00000000
h4,bull,1,breakout20_up+mtf_price200_bull+impulse_bull,2445,564,535,1.65733674,1.36114588,1.17534390,0.02432815,12,4,0.04280324,0.00000000
h4,bull,1,atr_expand+mtf_adx_rising,2496,458,371,1.65562087,1.50855381,2.71184470,0.06175890,12,7,0.07595470,0.00000000
h4,bull,1,atr_expand+mtf_price200_bull+close_near_high,862,127,140,1.65230165,1.66231280,1.57202247,0.02442827,11,4,0.04417552,0.00000000
h4,bull,1,adx25+di_cross_up,681,154,106,1.64960197,1.99399032,0.29660801,0.00166727,11,1,0.01818182,0.00000000
h4,bull,1,atr_expand+mtf_trend_bull+structure_hh,742,138,72,1.64916528,2.50332481,1.74669164,0.02181422,7,2,0.06462585,0.00000000
h4,bull,1,breakout20_up+mtf_di_strong_bull+range_expand,1657,394,293,1.64647315,1.51004280,0.96574759,0.01624274,12,6,0.03976990,0.00000000
h4,bull,1,adx_up3+range_expand,4973,1184,990,1.64581098,1.49128246,1.81020769,0.04470309,12,6,0.05505740,0.00000000
h4,bull,1,bb_expand+mtf_price20_bull+range_expand,3938,965,833,1.64537564,1.31262420,1.13230910,0.02534180,12,6,0.03366453,0.00000000
h4,bull,1,atr_expand+mtf_trend_bull+pullback_bull,806,123,126,1.64265797,1.56033796,2.24574639,0.03803114,10,5,0.06532563,0.00000000
h4,bull,1,atr_expand+range_expand,3434,688,510,1.64151283,1.56215230,2.46591760,0.05812465,12,6,0.07994460,0.00000000
h4,bull,1,atr_expand+mtf_price20_bull+range_expand,1902,333,303,1.63478046,1.32558441,2.59409649,0.05650931,12,7,0.07697035,0.00000000
h4,bull,1,rsi_cross55_up+price200_cross_up,381,97,53,1.63220600,1.78071559,1.18643205,0.01041029,5,2,0.06190476,0.00000000
h4,bull,3,atr_expand+mtf_volatility,1172,192,172,1.82303536,2.09112803,2.07458482,0.19122773,11,8,0.26671210,0.00000000
h4,bull,3,adx_up3+mtf_trend_bull+structure_breakout20_up,820,188,134,1.55728677,1.19724158,1.30048600,0.10484593,11,6,0.14818690,0.00000000
h4,bull,3,mtf_adx25+mtf_volatility,11657,1838,2194,1.45989790,1.22459966,1.59612542,0.17639383,12,8,0.18268355,0.00000000
h4,bull,3,adx_up3+mtf_trend_bull+structure_hh,1590,380,259,1.44563224,1.07257859,1.08935728,0.09548341,11,6,0.11774290,0.00000000
h4,bull,3,volatility+mtf_volatility,9620,1647,1395,1.44267564,1.96127656,1.91545896,0.20947027,12,9,0.22840602,0.01234568
h4,bull,3,adx_up3+mtf_trend_bull+range_expand,2232,521,568,1.43728080,1.20264491,1.32948745,0.13234368,12,4,0.11811985,0.00000000
h4,bull,3,adx_up3+atr_expand,1626,337,330,1.41745659,1.19138452,1.58422841,0.15215703,12,6,0.16462101,0.00000000
h4,bull,3,body_bull+mtf_volatility,3533,664,668,1.40874286,1.52082039,1.62736893,0.16777166,12,6,0.18282056,0.00000000
h4,bull,3,adx25+mtf_volatility,11278,1982,1979,1.39959733,1.60215589,1.77372284,0.19624635,12,8,0.19338487,0.02564103
h4,bull,3,breakout20_up+mtf_trend_bull+impulse_bull,1736,415,356,1.39940516,1.12870525,1.30535674,0.12316620,11,6,0.18612638,0.00000000
h4,bull,3,mtf_volatility+impulse_bull,4049,758,731,1.39382742,1.55693485,1.78226986,0.18653590,12,8,0.21081715,0.00000000
h4,bull,3,breakout20_up+mtf_volatility,1437,272,264,1.39147962,1.34190034,1.57165516,0.14671352,11,6,0.20792223,0.00000000
h4,bull,3,mtf_volatility+structure_breakout20_up,1437,272,264,1.39147962,1.34190034,1.57165516,0.14671352,11,6,0.20792223,0.00000000
h4,bull,3,adx_up3+mtf_trend_bull+impulse_bull,1147,256,280,1.39028915,1.21190374,1.74857863,0.16702492,11,6,0.17230514,0.00000000
h4,bull,3,mtf_price200_bull+mtf_volatility,12886,2129,2553,1.38833698,1.16865296,1.69022186,0.18851033,12,7,0.17139045,0.00000000
h4,bull,3,mtf_volatility+pullback_bull,9884,1962,1706,1.38649571,1.51927011,1.63437397,0.17877007,12,7,0.19160893,0.00000000
h4,bull,3,mtf_trend_bull+mtf_volatility,10188,1648,1919,1.37019224,1.15907185,1.60431676,0.17628071,11,6,0.18636369,0.00000000
h4,bull,3,bb_expand+mtf_volatility,5030,996,903,1.36966932,1.64908235,1.70010273,0.17982415,12,9,0.20410833,0.00000000
h4,bull,3,adx_up3+mtf_trend_bull+close_near_high,1492,353,371,1.36941035,1.10291790,1.54335690,0.14968138,12,6,0.14586705,0.00000000
h4,bull,3,body_expand+mtf_volatility,6625,1278,1136,1.36242024,1.57080040,1.59976787,0.17089268,12,7,0.18923538,0.00000000
h4,bull,3,rsi_up1+mtf_volatility,4734,931,859,1.35267494,1.58126115,1.80650692,0.19138756,12,8,0.20394029,0.00000000
h4,bull,3,adx_up3+mtf_price200_bull+structure_breakout20_up,1182,283,203,1.34385152,1.16076750,1.10372000,0.09304386,11,5,0.13315731,0.00000000
h4,bull,3,price20_cross_up+mtf_volatility,1290,245,221,1.34240534,1.56427240,1.57705995,0.14378573,11,7,0.19930575,0.00000000
h4,bull,3,mtf_trend_bull+breakout20_up+cross_group_bull,1425,361,316,1.34199870,1.12903009,1.47059177,0.13906485,9,5,0.19828350,0.04651163
h4,bull,3,breakout20_up+mtf_trend_bull+range_expand,1477,366,304,1.34114338,1.13022717,1.22837259,0.11250564,11,7,0.17319187,0.00000000
h4,bull,3,adx_up3+mtf_price200_bull+range_expand,2860,673,708,1.33948442,1.07564711,1.27756918,0.12924410,12,5,0.12237416,0.00000000
h4,bull,3,adx_up3+mtf_volatility,4001,705,753,1.33426119,1.77752624,1.77427971,0.18601839,12,9,0.20152992,0.00000000
h4,bull,3,bb_expand+mtf_trend_bull+structure_breakout20_up,1352,334,305,1.33152626,0.98352456,1.14272213,0.10351684,11,6,0.15017527,0.00000000
h4,bull,3,rsi_up3+mtf_volatility,5637,1083,974,1.32495074,1.64018302,1.71249096,0.18212738,12,7,0.19167416,0.00000000
h4,bull,3,volatility+mtf_trend_bull,11318,2559,2160,1.32145097,1.13630660,1.51367855,0.16669006,12,7,0.14916466,0.00000000
h4,bull,3,di_spread_up3+mtf_volatility,5950,1112,1013,1.32016041,1.64664365,1.74486304,0.18629071,12,8,0.19814911,0.00000000
h4,bull,3,bb_expand+mtf_trend_bull+range_expand,3271,800,756,1.31971841,1.16342759,1.16352376,0.11727632,12,5,0.11119654,0.00000000
h4,bull,3,macd_rising+mtf_volatility,11659,2141,1977,1.31859808,1.61955651,1.72934536,0.19106676,12,8,0.19744050,0.00000000
h4,bull,3,macd_accel_up+mtf_volatility,11659,2141,1977,1.31859808,1.61955651,1.72934536,0.19106676,12,8,0.19744050,0.00000000
h4,bull,3,mtf_adx_rising+mtf_volatility,10972,2008,1945,1.31770419,1.48446611,1.73646482,0.19175860,12,7,0.20143844,0.01449275
h4,bull,3,di_cross_up+mtf_volatility,904,185,151,1.31611404,1.28242151,1.59372079,0.13717929,11,7,0.19645510,0.00000000
h4,bull,3,mtf_volatility,22922,4310,3968,1.31393099,1.50600033,1.61658676,0.18278308,12,7,0.18910763,0.00800000
h4,bull,3,atr_expand+mtf_trend_bull+range_expand,1627,292,292,1.31321293,1.29165567,1.64830026,0.15691232,11,7,0.15857322,0.00000000
h4,bull,3,mtf_volatility+structure_hl,11891,2208,2082,1.31277795,1.49877951,1.55045820,0.17067892,12,6,0.17684042,0.01612903
h4,bull,3,mtf_macd_rising+mtf_volatility,11795,2278,2197,1.31237223,1.43670126,1.51840345,0.16736708,12,7,0.17241004,0.01250000
h4,bull,3,breakout20_up+mtf_price200_bull+impulse_bull,2445,564,535,1.31206983,1.04623814,1.24087316,0.12181749,12,6,0.14354497,0.00000000
h4,bull,3,breakout20_up+mtf_trend_bull+structure_hl,2116,528,454,1.31000494,1.01388026,1.18808822,0.11394398,11,6,0.15867096,0.00000000
h4,bull,3,rsi_cross50_up+mtf_volatility,1123,226,201,1.30906385,1.66886485,1.48626972,0.13226931,11,7,0.19180961,0.00000000
h4,bull,3,breakout20_up+mtf_rsi60,2157,469,380,1.30820752,1.08954296,0.96086034,0.08739459,11,5,0.13132473,0.00000000
h4,bull,3,mtf_rsi60+structure_breakout20_up,2157,469,380,1.30820752,1.08954296,0.96086034,0.08739459,11,5,0.13132473,0.00000000
h4,bull,3,adx_up3+mtf_price200_bull+structure_hh,2287,573,393,1.30738548,1.01918853,0.99242225,0.09113835,12,5,0.10664944,0.00000000
h4,bull,3,atr_expand+mtf_trend_bull,2370,379,401,1.30628105,1.36432436,1.61414080,0.15874603,11,6,0.15361296,0.00000000
h4,bull,3,volatility+mtf_adx25,10494,1814,1602,1.30590085,1.14690314,1.65241587,0.18030075,12,8,0.19708080,0.00000000
h4,bull,3,breakout20_up+mtf_trend_bull,2446,609,509,1.30389342,1.01887474,1.17383188,0.11385920,11,6,0.15927207,0.00000000
h4,bull,3,mtf_trend_bull+structure_breakout20_up,2446,609,509,1.30389342,1.01887474,1.17383188,0.11385920,11,6,0.15927207,0.00000000
h4,bull,3,breakout20_up+mtf_trend_bull+structure_hh,2446,609,509,1.30389342,1.01887474,1.17383188,0.11385920,11,6,0.15927207,0.00000000
h4,bull,3,breakout20_up+mtf_trend_bull+structure_breakout20_up,2446,609,509,1.30389342,1.01887474,1.17383188,0.11385920,11,6,0.15927207,0.00000000
h4,bull,3,bb_expand+mtf_trend_bull+impulse_bull,1730,418,394,1.30344002,1.01873136,1.24264471,0.11790274,12,6,0.13128444,0.00000000
h4,bull,3,macd_accel_up+mtf_trend_bull+structure_breakout20_up,2288,564,494,1.30136901,1.01388026,1.17587803,0.11370635,11,6,0.15943829,0.00000000
h4,bull,3,mtf_macd_bull+mtf_volatility,11189,2013,1782,1.29715906,1.52006489,1.31320520,0.14204098,12,7,0.17569568,0.01010101
h4,bull,3,adx25+volatility,13559,2791,2339,1.29369999,1.30122504,1.36590877,0.15012466,12,7,0.16620076,0.00896861
h4,bull,3,atr_expand+mtf_price200_bull+range_expand,2102,355,368,1.29205905,1.16524830,1.48828911,0.14352609,12,6,0.13921028,0.00000000
h4,bull,3,bb_expand+mtf_trend_bull+structure_hh,2409,598,505,1.29030485,1.03761658,1.01880601,0.09696394,12,5,0.11771273,0.00000000
h4,bull,3,atr_expand+mtf_price200_bull+structure_hh,985,166,121,1.29009746,1.31926588,1.09730106,0.08305918,10,4,0.14471917,0.00000000
h4,bull,3,macd_bull+mtf_volatility,11888,2227,2144,1.28952986,1.49965046,1.53271565,0.16884452,12,6,0.17230174,0.01694915
h4,bull,3,mtf_volatility+close_near_high,5271,996,972,1.28695526,1.50860496,1.56234165,0.16494040,12,6,0.17636036,0.00000000
h4,bull,3,atr_expand+mtf_price200_bull,3055,460,513,1.28660943,1.24310536,1.52055339,0.15215516,12,6,0.14877644,0.00000000
h4,bull,3,adx_up3+mtf_trend_bull,6089,1437,1428,1.28490864,1.06256344,1.45279049,0.15623840,12,7,0.13679931,0.00000000
h4,bull,3,adx25+atr_expand,2444,473,347,1.28457043,1.18321755,1.05223898,0.09582989,12,6,0.12143634,0.00000000
h4,bull,3,adx_up3+mtf_price200_bull+impulse_bull,1504,342,368,1.28393324,1.15617924,1.57848845,0.15339823,12,6,0.15314146,0.00000000
h4,bull,3,bb_bull+mtf_volatility,11822,2284,2137,1.28092172,1.42493679,1.36687666,0.14959463,12,6,0.16299108,0.01282051
h4,bull,3,atr_expand+mtf_rsi60,1369,197,194,1.27859045,1.35870248,1.36879823,0.11933107,12,7,0.15595906,0.00000000
h4,bull,3,bb_expand+mtf_di_strong_bull+structure_breakout20_up,1528,354,294,1.27599675,1.16853996,0.98789753,0.08685593,12,4,0.10456663,0.00000000
h4,bull,3,adx_up3+mtf_trend_bull+structure_hl,3266,793,752,1.27405702,1.04328662,1.40144825,0.14380392,12,5,0.12800711,0.00000000
h4,bull,3,mtf_volatility+range_expand,8716,1628,1480,1.27212962,1.57313362,1.61481196,0.17522660,12,7,0.19189075,0.02083333
h4,bull,3,atr_expand+mtf_price200_bull+close_near_high,862,127,140,1.27184441,1.58069520,1.36329859,0.11203834,11,5,0.14245454,0.00000000
h4,bull,3,di_bull+mtf_volatility,10789,2083,1724,1.27077141,1.43393722,1.35738496,0.14686424,12,7,0.17377439,0.01587302
h4,bull,3,adx_rising+mtf_volatility,10662,1981,1791,1.26954948,1.54769000,1.68190796,0.18470793,12,7,0.19905955,0.00000000
h4,bull,3,di_strong_bull+mtf_volatility,7730,1471,1214,1.26919879,1.41019647,1.27824501,0.13482415,12,7,0.16593891,0.02040816
h4,bull,3,atr_expand+mtf_adx25,1886,283,262,1.26498586,1.05328903,1.52030643,0.14105799,12,8,0.16040539,0.00000000
h4,bull,3,breakout20_up+mtf_price200_bull+range_expand,2086,493,456,1.26314919,1.04884165,1.18287731,0.11343685,12,5,0.14013201,0.00000000
h4,bull,3,ema20_slope_up3+mtf_volatility,11773,2257,2085,1.26244329,1.40424886,1.38106653,0.15105581,12,7,0.16794876,0.01162791
h4,bull,3,mtf_volatility+mtf_bb_bull,11296,2243,1840,1.26060820,1.32351377,1.28083063,0.13856179,12,7,0.16782555,0.01234568
h4,bull,6,atr_expand+mtf_volatility,1172,192,172,1.57547130,1.65457086,1.61525085,0.30338948,11,8,0.39936327,0.14285714
h4,bull,6,adx_up3+atr_expand,1626,337,330,1.34587207,1.33020296,1.17075095,0.22466669,12,5,0.25337280,0.00000000
h4,bull,6,adx_up3+mtf_trend_bull+structure_breakout20_up,820,188,134,1.32604302,1.23916796,1.19863064,0.20746374,11,6,0.24233550,0.00000000
h4,bull,6,atr_expand+mtf_adx_rising+close_near_high,737,105,113,1.31763524,1.17658372,0.72990041,0.11036732,11,3,0.15432900,0.00000000
h4,bull,6,atr_expand+mtf_trend_bull+range_expand,1627,292,292,1.31562200,1.23299527,1.39744091,0.27094070,11,7,0.28299318,0.07692308
h4,bull,6,atr_expand+mtf_trend_bull,2370,379,401,1.30570354,1.28523921,1.33152459,0.26360999,11,6,0.27168158,0.06250000
h4,bull,6,atr_expand+mtf_price200_bull+impulse_bull,955,147,150,1.29971341,1.27263137,1.18653635,0.20834143,12,5,0.23436737,0.00000000
h4,bull,6,atr_expand+mtf_price200_bull+close_near_high,862,127,140,1.29713397,1.36187250,1.02323257,0.17305134,11,5,0.22140423,0.00000000
h4,bull,6,atr_expand+mtf_macd_bull+structure_breakout20_up,425,76,50,1.29533259,1.02177008,1.04183680,0.14297391,4,2,0.29166667,0.00000000
h4,bull,6,atr_expand+mtf_price200_bull+range_expand,2102,355,368,1.29486563,1.20309829,1.30937369,0.25698502,12,7,0.25629065,0.00000000
h4,bull,6,atr_expand+mtf_rsi60,1369,197,194,1.29131276,1.16463871,1.14118721,0.20597847,12,5,0.26082538,0.00000000
h4,bull,6,atr_expand+mtf_trend_bull+impulse_bull,735,122,112,1.28865534,1.27302501,1.20152309,0.20237780,8,5,0.32808232,0.09090909
h4,bull,6,mtf_price200_bull+mtf_volatility,12886,2129,2553,1.28829540,1.20532133,1.45039625,0.31608138,12,6,0.28215919,0.04597701
h4,bull,6,volatility+mtf_volatility,9620,1647,1395,1.28634617,1.62235679,1.54035010,0.33016076,12,11,0.34825704,0.04938272
h4,bull,6,mtf_adx25+mtf_volatility,11657,1838,2194,1.28449523,1.15225827,1.37906459,0.29853626,12,8,0.30281804,0.00000000
h4,bull,6,atr_expand+mtf_price200_bull+structure_breakout20_up,458,81,60,1.28412505,1.43804677,1.08524666,0.15776523,5,3,0.31428571,0.10000000
h4,bull,6,di_cross_up+mtf_volatility,904,185,151,1.28225859,1.35466126,1.40866454,0.25498497,11,7,0.34045709,0.00000000
h4,bull,6,atr_expand+mtf_price200_bull,3055,460,513,1.28155904,1.25843303,1.26929434,0.25469544,12,6,0.25536004,0.00000000
h4,bull,6,mtf_volatility+impulse_bull,4049,758,731,1.27687494,1.40165581,1.50242083,0.31250033,12,7,0.33893545,0.09090909
h4,bull,6,body_bull+mtf_volatility,3533,664,668,1.27657256,1.35555203,1.46215868,0.30200907,12,7,0.31756215,0.08333333
h4,bull,6,atr_expand+mtf_adx_rising+impulse_bull,828,145,105,1.27606410,1.14412624,1.07491098,0.17494984,11,5,0.23406139,0.00000000
h4,bull,6,atr_expand+mtf_price200_bull+structure_hh,985,166,121,1.27401394,1.29707724,1.07627768,0.17954720,10,5,0.26119048,0.00000000
h4,bull,6,atr_expand+mtf_di_strong_bull+close_near_high,612,91,84,1.27387781,1.47396203,1.03356825,0.15974691,11,3,0.23346653,0.00000000
h4,bull,6,mtf_trend_bull+mtf_volatility,10188,1648,1919,1.27235762,1.18657897,1.37988633,0.29742150,11,6,0.29275562,0.00000000
h4,bull,6,atr_expand+mtf_trend_bull+close_near_high,676,108,104,1.26961304,1.40536389,1.04350641,0.16845379,8,5,0.23317754,0.00000000
h4,bull,6,mtf_macd_bull+adx_up3+atr_expand,765,148,168,1.26940806,0.88243779,1.21444270,0.21739040,11,7,0.27880730,0.00000000
h4,bull,6,adx_up3+mtf_trend_bull+range_expand,2232,521,568,1.26387495,1.15851718,1.35273704,0.27490317,12,7,0.25057313,0.00000000
h4,bull,6,atr_expand+mtf_price20_bull+structure_breakout20_up,481,95,65,1.25826622,1.41190047,1.06855056,0.15757987,6,3,0.24807692,0.00000000
h4,bull,6,adx_up3+mtf_trend_bull+impulse_bull,1147,256,280,1.25505577,1.24092815,1.37981362,0.26609555,11,7,0.26568182,0.00000000
h4,bull,6,di_spread_up3+mtf_volatility,5950,1112,1013,1.25395551,1.38396719,1.52984426,0.32360796,12,9,0.33030038,0.00000000
h4,bull,6,mtf_trend_bull+breakout20_up+cross_group_bull,1425,361,316,1.25256418,1.22221301,1.38746725,0.27063461,9,7,0.32491313,0.08333333
h4,bull,6,mtf_volatility+pullback_bull,9884,1962,1706,1.24991239,1.37627913,1.41476470,0.30407965,12,7,0.31590013,0.03508772
h4,bull,6,macd_cross_up+mtf_price200_bull+structure_breakout20_up,323,72,65,1.24917658,1.12755940,1.20211938,0.18293584,8,5,0.31736111,0.00000000
h4,bull,6,price200_cross_up+mtf_volatility,386,85,75,1.24903945,1.41190047,1.33123591,0.21386867,8,3,0.27217262,0.00000000
h4,bull,6,body_expand+mtf_volatility,6625,1278,1136,1.24903277,1.38096681,1.46737577,0.31110726,12,8,0.32870065,0.02631579
h4,bull,6,atr_expand+mtf_trend_bull+structure_hh,742,138,72,1.24884843,1.33005117,1.08524666,0.16439051,7,3,0.30082033,0.00000000
h4,bull,6,price20_cross_up+mtf_volatility,1290,245,221,1.24846262,1.33986473,1.49282799,0.28441318,11,8,0.36018348,0.04000000
